,redeem_status,name,bonus,cumulativevalue,netvalue,fund_id,daily_growth_rate,apply_status,netvalue_date
5017,场内卖出,景顺长城上证180ETF,,1.4950,1.495,510420,0.00%,场内买入,2018-03-15
5018,场内卖出,景顺长城上证180ETF,,1.4950,1.495,510420,-0.47%,场内买入,2018-03-14
5019,场内卖出,华泰柏瑞沪深300ETF,,1.5513,3.9141,510300,0.86%,场内买入,2018-03-27
5020,场内卖出,华泰柏瑞沪深300ETF,,1.5389,3.8806,510300,-0.65%,场内买入,2018-03-26
5021,场内卖出,华泰柏瑞沪深300ETF,,1.5484,3.9061,510300,-2.88%,场内买入,2018-03-23
5022,场内卖出,华泰柏瑞沪深300ETF,,1.5913,4.0218,510300,-1.02%,场内买入,2018-03-22
5023,场内卖出,华泰柏瑞沪深300ETF,,1.6066,4.0631,510300,-0.42%,场内买入,2018-03-21
5024,场内卖出,华泰柏瑞沪深300ETF,,1.6130,4.0804,510300,0.08%,场内买入,2018-03-20
5025,场内卖出,华泰柏瑞沪深300ETF,,1.6118,4.077,510300,0.44%,场内买入,2018-03-19
5026,场内卖出,华泰柏瑞沪深300ETF,,1.6051,4.0591,510300,-0.97%,场内买入,2018-03-16
5027,场内卖出,华泰柏瑞沪深300ETF,,1.6199,4.0988,510300,0.56%,场内买入,2018-03-15
5028,场内卖出,华泰柏瑞沪深300ETF,,1.6113,4.0758,510300,-0.43%,场内买入,2018-03-14
5029,场内卖出,平安大华沪深300ETF,,0.9360,3.9115,510390,0.86%,场内买入,2018-03-27
5030,场内卖出,平安大华沪深300ETF,,0.9281,3.8782,510390,-0.64%,场内买入,2018-03-26
5031,场内卖出,平安大华沪深300ETF,,0.9341,3.9033,510390,-2.87%,场内买入,2018-03-23
5032,场内卖出,平安大华沪深300ETF,,0.9616,4.0185,510390,-1.00%,场内买入,2018-03-22
5033,场内卖出,平安大华沪深300ETF,,0.9714,4.0591,510390,-0.40%,场内买入,2018-03-21
5034,场内卖出,南方上证380ETF,,1.5570,1.557,510290,1.94%,场内买入,2018-03-27
5035,场内卖出,南方上证380ETF,,1.5273,1.5273,510290,1.88%,场内买入,2018-03-26
5036,场内卖出,南方上证380ETF,,1.4991,1.4991,510290,-4.97%,场内买入,2018-03-23
5037,场内卖出,南方上证380ETF,,1.5775,1.5775,510290,-0.46%,场内买入,2018-03-22
5038,场内卖出,南方上证380ETF,,1.5848,1.5848,510290,-0.43%,场内买入,2018-03-21
5039,场内卖出,南方上证380ETF,,1.5916,1.5916,510290,0.20%,场内买入,2018-03-20
5040,场内卖出,南方上证380ETF,,1.5884,1.5884,510290,0.08%,场内买入,2018-03-19
5041,场内卖出,易方达沪深300ETF,,1.6612,1.6612,510310,0.86%,场内买入,2018-03-27
5042,场内卖出,易方达沪深300ETF,,1.6470,1.647,510310,-0.63%,场内买入,2018-03-26
5043,场内卖出,易方达沪深300ETF,,1.6575,1.6575,510310,-2.87%,场内买入,2018-03-23
5044,场内卖出,易方达沪深300ETF,,1.7065,1.7065,510310,-1.01%,场内买入,2018-03-22
5045,场内卖出,易方达沪深300ETF,,1.7239,1.7239,510310,-0.42%,场内买入,2018-03-21
5046,场内卖出,易方达沪深300ETF,,1.7312,1.7312,510310,0.09%,场内买入,2018-03-20
5047,场内卖出,易方达沪深300ETF,,1.7297,1.7297,510310,0.44%,场内买入,2018-03-19
5048,场内卖出,华泰柏瑞中小盘ETF,,1.1412,4.1366,510220,1.47%,场内买入,2018-03-27
5049,场内卖出,华泰柏瑞中小盘ETF,,1.1249,4.0768,510220,0.88%,场内买入,2018-03-26
5050,场内卖出,华泰柏瑞中小盘ETF,,1.1152,4.0414,510220,-3.86%,场内买入,2018-03-23
5051,场内卖出,华泰柏瑞中小盘ETF,,1.1596,4.2038,510220,-0.52%,场内买入,2018-03-22
5052,场内卖出,华泰柏瑞中小盘ETF,,1.1656,4.2258,510220,-0.41%,场内买入,2018-03-21
5053,场内卖出,华泰柏瑞中小盘ETF,,1.1704,4.2433,510220,0.17%,场内买入,2018-03-20
5054,场内卖出,华泰柏瑞中小盘ETF,,1.1685,4.2363,510220,0.07%,场内买入,2018-03-19
5055,场内卖出,平安大华沪深300ETF,,0.9753,4.0754,510390,0.08%,场内买入,2018-03-20
5056,场内卖出,平安大华沪深300ETF,,0.9744,4.072,510390,0.43%,场内买入,2018-03-19
5057,场内卖出,平安大华沪深300ETF,,0.9703,4.0545,510390,-0.97%,场内买入,2018-03-16
5058,场内卖出,平安大华沪深300ETF,,0.9798,4.0942,510390,0.56%,场内买入,2018-03-15
5059,场内卖出,平安大华沪深300ETF,,0.9743,4.0715,510390,-0.44%,场内买入,2018-03-14
5060,场内卖出,国泰上证180金融ETF,,1.7135,6.0331,510230,0.13%,场内买入,2018-03-27
5061,场内卖出,国泰上证180金融ETF,,1.7112,6.025,510230,-1.91%,场内买入,2018-03-26
5062,场内卖出,国泰上证180金融ETF,,1.7444,6.1421,510230,-3.23%,场内买入,2018-03-23
5063,场内卖出,国泰上证180金融ETF,,1.8026,6.347,510230,-0.57%,场内买入,2018-03-22
5064,场内卖出,国泰上证180金融ETF,,1.8129,6.3834,510230,-0.19%,场内买入,2018-03-21
5065,场内卖出,国泰上证180金融ETF,,1.8165,6.3958,510230,0.27%,场内买入,2018-03-20
5066,场内卖出,国泰上证180金融ETF,,1.8116,6.3787,510230,1.16%,场内买入,2018-03-19
5067,场内卖出,南方上证380ETF,,1.5871,1.5871,510290,-0.59%,场内买入,2018-03-16
5068,场内卖出,南方上证380ETF,,1.5965,1.5965,510290,-0.03%,场内买入,2018-03-15
5069,场内卖出,南方上证380ETF,,1.5970,1.597,510290,-0.92%,场内买入,2018-03-14
5070,场内卖出,易方达沪深300ETF,,1.7222,1.7222,510310,-0.96%,场内买入,2018-03-16
5071,场内卖出,易方达沪深300ETF,,1.7389,1.7389,510310,0.55%,场内买入,2018-03-15
5072,场内卖出,易方达沪深300ETF,,1.7294,1.7294,510310,-0.44%,场内买入,2018-03-14
5073,场内卖出,华泰柏瑞中小盘ETF,,1.1677,4.2335,510220,-0.65%,场内买入,2018-03-16
5074,场内卖出,华泰柏瑞中小盘ETF,,1.1753,4.2613,510220,0.03%,场内买入,2018-03-15
5075,场内卖出,华泰柏瑞中小盘ETF,,1.1750,4.26,510220,-0.54%,场内买入,2018-03-14
5076,场内卖出,国泰上证180金融ETF,,1.7909,6.3057,510230,-0.83%,场内买入,2018-03-16
5077,场内卖出,国泰上证180金融ETF,,1.8058,6.3583,510230,0.54%,场内买入,2018-03-15
5078,场内卖出,国泰上证180金融ETF,,1.7961,6.3242,510230,-0.85%,场内买入,2018-03-14
5079,场内卖出,招商上证消费80ETF,,1.6800,5.097,510150,0.77%,场内买入,2018-03-27
5080,场内卖出,招商上证消费80ETF,,1.6670,5.058,510150,0.28%,场内买入,2018-03-26
5081,场内卖出,招商上证消费80ETF,,1.6620,5.044,510150,-2.34%,场内买入,2018-03-23
5082,场内卖出,招商上证消费80ETF,,1.7020,5.165,510150,-1.47%,场内买入,2018-03-22
5083,场内卖出,招商上证消费80ETF,,1.7280,5.242,510150,-0.72%,场内买入,2018-03-21
5084,场内卖出,招商上证消费80ETF,,1.7400,5.28,510150,0.30%,场内买入,2018-03-20
5085,开放赎回,长盛动态精选混合,,3.3647,1.0429,510081,1.28%,开放申购,2018-03-27
5086,开放赎回,长盛动态精选混合,,3.3515,1.0297,510081,-0.65%,开放申购,2018-03-26
5087,开放赎回,长盛动态精选混合,,3.3582,1.0364,510081,-3.77%,开放申购,2018-03-23
5088,开放赎回,长盛动态精选混合,,3.3988,1.077,510081,-1.17%,开放申购,2018-03-22
5089,开放赎回,长盛动态精选混合,,3.4116,1.0898,510081,-0.55%,开放申购,2018-03-21
5090,场内卖出,南方中证小康产业ETF,,1.4325,0.5758,510160,1.00%,场内买入,2018-03-27
5091,场内卖出,南方中证小康产业ETF,,1.4184,0.5701,510160,-0.97%,场内买入,2018-03-26
5092,场内卖出,南方中证小康产业ETF,,1.4323,0.5757,510160,-2.79%,场内买入,2018-03-23
5093,场内卖出,南方中证小康产业ETF,,1.4733,0.5922,510160,-1.02%,场内买入,2018-03-22
5094,场内卖出,招商上证消费80ETF,,1.7350,5.264,510150,1.00%,场内买入,2018-03-19
5095,场内卖出,招商上证消费80ETF,,1.7180,5.212,510150,-0.87%,场内买入,2018-03-16
5096,场内卖出,招商上证消费80ETF,,1.7330,5.258,510150,1.13%,场内买入,2018-03-15
5097,场内卖出,招商上证消费80ETF,,1.7130,5.199,510150,0.12%,场内买入,2018-03-14
5098,开放赎回,长盛动态精选混合,,3.4176,1.0958,510081,0.50%,开放申购,2018-03-20
5099,开放赎回,长盛动态精选混合,,3.4121,1.0903,510081,-0.17%,开放申购,2018-03-19
5100,开放赎回,长盛动态精选混合,,3.4140,1.0922,510081,-1.08%,开放申购,2018-03-16
5101,开放赎回,长盛动态精选混合,,3.4259,1.1041,510081,-0.05%,开放申购,2018-03-15
5102,开放赎回,长盛动态精选混合,,3.4264,1.1046,510081,-0.42%,开放申购,2018-03-14
5103,场内卖出,南方中证小康产业ETF,,1.4885,0.5983,510160,-0.40%,场内买入,2018-03-21
5104,场内卖出,南方中证小康产业ETF,,1.4945,0.6007,510160,0.02%,场内买入,2018-03-20
5105,场内卖出,南方中证小康产业ETF,,1.4942,0.6006,510160,-0.69%,场内买入,2018-03-19
5106,场内卖出,南方中证小康产业ETF,,1.5047,0.6048,510160,-0.85%,场内买入,2018-03-16
5107,场内卖出,南方中证小康产业ETF,,1.5176,0.61,510160,0.13%,场内买入,2018-03-15
5108,场内卖出,南方中证小康产业ETF,,1.5156,0.6092,510160,-0.05%,场内买入,2018-03-14
5109,场内卖出,易方达上证中盘ETF,,1.3442,3.9083,510130,1.01%,场内买入,2018-03-27
5110,场内卖出,易方达上证中盘ETF,,1.3308,3.8691,510130,0.08%,场内买入,2018-03-26
5111,场内卖出,易方达上证中盘ETF,,1.3298,3.8662,510130,-2.79%,场内买入,2018-03-23
5112,场内卖出,易方达上证中盘ETF,,1.3680,3.9773,510130,-0.69%,场内买入,2018-03-22
5113,场内卖出,易方达上证中盘ETF,,1.3775,4.0049,510130,-0.30%,场内买入,2018-03-21
5114,场内卖出,富国上证综指ETF,,1.2520,3.658,510210,0.97%,场内买入,2018-03-27
5115,场内卖出,富国上证综指ETF,,1.2400,3.623,510210,-0.63%,场内买入,2018-03-26
5116,场内卖出,富国上证综指ETF,,1.2480,3.646,510210,-2.57%,场内买入,2018-03-23
5117,场内卖出,富国上证综指ETF,,1.2810,3.742,510210,-0.48%,场内买入,2018-03-22
5118,场内卖出,富国上证综指ETF,,1.2870,3.76,510210,-0.19%,场内买入,2018-03-21
5119,场内卖出,易方达上证中盘ETF,,1.3816,4.017,510130,0.21%,场内买入,2018-03-20
5120,场内卖出,易方达上证中盘ETF,,1.3788,4.0087,510130,0.06%,场内买入,2018-03-19
5121,场内卖出,易方达上证中盘ETF,,1.3780,4.0064,510130,-0.58%,场内买入,2018-03-16
5122,场内卖出,易方达上证中盘ETF,,1.3860,4.0298,510130,0.10%,场内买入,2018-03-15
5123,场内卖出,易方达上证中盘ETF,,1.3847,4.0258,510130,-0.16%,场内买入,2018-03-14
5124,场内卖出,富国上证综指ETF,,1.2890,3.767,510210,0.19%,场内买入,2018-03-20
5125,场内卖出,富国上证综指ETF,,1.2870,3.76,510210,0.27%,场内买入,2018-03-19
5126,场内卖出,富国上证综指ETF,,1.2830,3.75,510210,-0.64%,场内买入,2018-03-16
5127,场内卖出,富国上证综指ETF,,1.2920,3.774,510210,0.11%,场内买入,2018-03-15
5128,场内卖出,富国上证综指ETF,,1.2900,3.77,510210,-0.53%,场内买入,2018-03-14
5129,封闭期,广发上证10年期国债ETF,每份基金份额折算0.01份,100.0000,100.0,511290,,封闭期,2018-03-26
5130,场内卖出,嘉实元和,,,1.1368,505888,,场内买入,2018-03-23
5131,场内卖出,嘉实元和,,,1.1359,505888,,场内买入,2018-03-16
5132,场内卖出,嘉实元和,,,1.1356,505888,,场内买入,2018-03-09
5133,场内卖出,嘉实元和,,,1.1351,505888,,场内买入,2018-03-02
5134,场内卖出,嘉实元和,,,1.1347,505888,,场内买入,2018-02-23
5135,场内卖出,博时上证超大盘ETF,,0.9904,2.6852,510020,0.83%,场内买入,2018-03-27
5136,场内卖出,博时上证超大盘ETF,,0.9823,2.6632,510020,-1.67%,场内买入,2018-03-26
5137,场内卖出,博时上证超大盘ETF,,0.9989,2.7083,510020,-2.29%,场内买入,2018-03-23
5138,场内卖出,博时上证超大盘ETF,,1.0223,2.7717,510020,-0.84%,场内买入,2018-03-22
5139,场内卖出,博时上证超大盘ETF,,1.0309,2.7952,510020,-0.16%,场内买入,2018-03-21
5140,场内卖出,博时上证超大盘ETF,,1.0326,2.7998,510020,0.50%,场内买入,2018-03-20
5141,场内卖出,鹏华上证民企50ETF,,1.5930,1.859,510070,1.14%,场内买入,2018-03-27
5142,场内卖出,鹏华上证民企50ETF,,1.5750,1.838,510070,1.32%,场内买入,2018-03-26
5143,场内卖出,鹏华上证民企50ETF,,1.5550,1.814,510070,-3.66%,场内买入,2018-03-23
5144,场内卖出,鹏华上证民企50ETF,,1.6140,1.883,510070,-0.84%,场内买入,2018-03-22
5145,场内卖出,鹏华上证民企50ETF,,1.6280,1.899,510070,-0.63%,场内买入,2018-03-21
5146,场内卖出,鹏华上证民企50ETF,,1.6380,1.911,510070,0.47%,场内买入,2018-03-20
5147,场内卖出,嘉实元和,,,1.1342,505888,,场内买入,2018-02-14
5148,场内卖出,嘉实元和,,,1.1339,505888,,场内买入,2018-02-09
5149,场内卖出,嘉实元和,,,1.1334,505888,,场内买入,2018-02-02
5150,场内卖出,嘉实元和,,1.2263,1.1328,505888,,场内买入,2018-01-26
5151,场内卖出,嘉实元和,,1.2259,1.1324,505888,,场内买入,2018-01-19
5152,场内卖出,博时上证超大盘ETF,,1.0275,2.786,510020,0.51%,场内买入,2018-03-19
5153,场内卖出,博时上证超大盘ETF,,1.0223,2.7719,510020,-0.89%,场内买入,2018-03-16
5154,场内卖出,博时上证超大盘ETF,,1.0315,2.7968,510020,-0.54%,场内买入,2018-03-15
5155,场内卖出,博时上证超大盘ETF,,1.0372,2.8121,510020,-0.25%,场内买入,2018-03-14
5156,场内卖出,鹏华上证民企50ETF,,1.6300,1.902,510070,0.79%,场内买入,2018-03-19
5157,场内卖出,鹏华上证民企50ETF,,1.6170,1.887,510070,-0.79%,场内买入,2018-03-16
5158,场内卖出,鹏华上证民企50ETF,,1.6300,1.902,510070,0.48%,场内买入,2018-03-15
5159,场内卖出,鹏华上证民企50ETF,,1.6230,1.893,510070,-0.63%,场内买入,2018-03-14
5160,场内卖出,长盛中证证券公司分级B,,,0.584,502055,3.91%,场内买入,2018-03-27
5161,场内卖出,长盛中证证券公司分级B,,,0.562,502055,1.26%,场内买入,2018-03-26
5162,场内卖出,长盛中证证券公司分级B,,,0.555,502055,-12.87%,场内买入,2018-03-23
5163,场内卖出,长盛中证证券公司分级B,,,0.637,502055,0.00%,场内买入,2018-03-22
5164,场内卖出,长盛中证证券公司分级B,,,0.637,502055,0.32%,场内买入,2018-03-21
5165,场内卖出,长盛中证证券公司分级B,,,0.635,502055,-0.31%,场内买入,2018-03-20
5166,开放赎回,长盛全债指数强债,,2.3979,1.1129,510080,0.11%,开放申购,2018-03-27
5167,开放赎回,长盛全债指数强债,,2.3967,1.1117,510080,-0.12%,开放申购,2018-03-26
5168,开放赎回,长盛全债指数强债,,2.3980,1.113,510080,-0.20%,开放申购,2018-03-23
5169,开放赎回,长盛全债指数强债,,2.4002,1.1152,510080,-0.14%,开放申购,2018-03-22
5170,场内卖出,交银上证180治理ETF,,1.2650,1.136,510010,0.35%,场内买入,2018-03-27
5171,场内卖出,交银上证180治理ETF,,1.2600,1.132,510010,-1.65%,场内买入,2018-03-26
5172,场内卖出,交银上证180治理ETF,,1.2810,1.151,510010,-2.54%,场内买入,2018-03-23
5173,场内卖出,交银上证180治理ETF,,1.3150,1.181,510010,-0.84%,场内买入,2018-03-22
5174,开放赎回,长盛中证证券公司分级,,,0.8,502053,1.39%,开放申购,2018-03-27
5175,开放赎回,长盛中证证券公司分级,,,0.789,502053,0.51%,开放申购,2018-03-26
5176,开放赎回,长盛中证证券公司分级,,,0.785,502053,-4.96%,开放申购,2018-03-23
5177,开放赎回,长盛中证证券公司分级,,,0.826,502053,0.00%,开放申购,2018-03-22
5178,开放赎回,长盛中证证券公司分级,,,0.826,502053,0.12%,开放申购,2018-03-21
5179,开放赎回,长盛中证证券公司分级,,,0.825,502053,-0.12%,开放申购,2018-03-20
5180,场内卖出,长盛中证证券公司分级B,,,0.637,502055,0.63%,场内买入,2018-03-19
5181,场内卖出,长盛中证证券公司分级B,,,0.633,502055,-3.21%,场内买入,2018-03-16
5182,场内卖出,长盛中证证券公司分级B,,,0.654,502055,-0.61%,场内买入,2018-03-15
5183,场内卖出,长盛中证证券公司分级B,,,0.658,502055,-1.79%,场内买入,2018-03-14
5184,开放赎回,长盛全债指数强债,,2.4018,1.1168,510080,-0.07%,开放申购,2018-03-21
5185,开放赎回,长盛全债指数强债,,2.4026,1.1176,510080,0.07%,开放申购,2018-03-20
5186,开放赎回,长盛全债指数强债,,2.4018,1.1168,510080,0.04%,开放申购,2018-03-19
5187,开放赎回,长盛全债指数强债,,2.4014,1.1164,510080,-0.10%,开放申购,2018-03-16
5188,开放赎回,长盛全债指数强债,,2.4025,1.1175,510080,0.04%,开放申购,2018-03-15
5189,场内卖出,交银上证180治理ETF,,1.3260,1.191,510010,-0.33%,场内买入,2018-03-21
5190,场内卖出,交银上证180治理ETF,,1.3300,1.195,510010,0.34%,场内买入,2018-03-20
5191,场内卖出,交银上证180治理ETF,,1.3260,1.191,510010,0.93%,场内买入,2018-03-19
5192,场内卖出,交银上证180治理ETF,,1.3140,1.18,510010,-0.59%,场内买入,2018-03-16
5193,场内卖出,交银上证180治理ETF,,1.3210,1.187,510010,0.51%,场内买入,2018-03-15
5194,场内卖出,交银上证180治理ETF,,1.3150,1.181,510010,-0.59%,场内买入,2018-03-14
5195,开放赎回,长盛中证证券公司分级,,,0.826,502053,0.24%,开放申购,2018-03-19
5196,开放赎回,长盛中证证券公司分级,,,0.824,502053,-1.20%,开放申购,2018-03-16
5197,开放赎回,长盛中证证券公司分级,,,0.834,502053,-0.24%,开放申购,2018-03-15
